writing time step 1080  t = 0.09999999999999921
writing time step 2160  t = 0.19999999999999488
writing time step 3240  t = 0.29999999999999055
writing time step 4320  t = 0.3999999999999862
writing time step 5400  t = 0.49999999999998185
writing time step 6480  t = 0.6000000000000374
writing time step 7560  t = 0.700000000000093
writing time step 8640  t = 0.8000000000001486
writing time step 9720  t = 0.9000000000002042
writing time step 10800  t = 1.0
