writing time step 19911  t = 0.11111049107146202
writing time step 39822  t = 0.22222098214274513
writing time step 59733  t = 0.33333147321440815
writing time step 79644  t = 0.44444196428620936
writing time step 99555  t = 0.5555524553574579
writing time step 119466  t = 0.6666629464281538
writing time step 139377  t = 0.7777734374988498
writing time step 159288  t = 0.8888839285695457
writing time step 179199  t = 0.9999944196402416
