writing time step 2488  t = 0.11107142857142359
writing time step 4976  t = 0.22214285714287504
writing time step 7464  t = 0.3332142857142791
writing time step 9952  t = 0.4442857142856658
writing time step 12440  t = 0.5553571428571213
writing time step 14928  t = 0.6664285714286462
writing time step 17416  t = 0.777500000000171
writing time step 19904  t = 0.8885714285716959
writing time step 22392  t = 0.9996428571432208
