writing time step 350  t = 0.10000000000000069
writing time step 700  t = 0.1999999999999992
writing time step 1050  t = 0.29999999999999655
writing time step 1400  t = 0.39999999999999386
writing time step 1750  t = 0.4999999999999912
writing time step 2100  t = 0.6000000000000079
writing time step 2450  t = 0.7000000000000246
writing time step 2800  t = 0.8000000000000413
writing time step 3150  t = 0.9000000000000581
writing time step 3500  t = 1.0
